datetime,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions
2020-09-08 20,26.0,0.0,13.0,10.0,27.5,74.16,2.0
2020-09-08 21,26.0,0.0,5.6,10.0,27.4,74.16,2.0
2020-09-08 22,26.0,0.0,3.7,10.0,26.9,70.11,2.0
2020-09-08 23,26.0,0.0,5.5,10.0,27.4,69.8,2.0
2020-09-09 00,26.0,0.0,3.6,10.0,27.4,74.24,2.0
2020-09-09 03,23.0,0.0,1.9,10.0,27.4,83.44,2.0
2020-09-09 04,23.0,0.0,0.2,10.0,26.9,83.68,2.0
2020-09-09 05,23.0,0.0,1.9,10.0,27.4,83.41,2.0
2020-09-09 06,22.0,0.0,0.1,10.0,27.4,88.6,2.0
2020-09-09 07,23.0,0.0,2.0,10.0,27.1,88.82,2.0
2020-09-09 08,26.0,0.0,5.5,10.0,27.6,78.73,2.0
2020-09-09 09,28.0,0.0,5.5,10.0,50.0,62.11,2.0
2020-09-09 10,29.0,0.0,11.3,10.0,49.2,58.75,2.0
2020-09-09 11,30.0,0.0,12.9,10.0,50.0,51.96,2.0
2020-09-09 12,32.0,0.0,13.0,10.0,27.4,43.65,2.0
2020-09-09 13,32.0,0.0,14.9,10.0,27.3,38.88,2.0
2020-09-09 14,33.0,0.0,16.5,10.0,27.4,36.45,2.0
2020-09-09 15,32.0,0.0,18.5,10.0,27.2,41.11,2.0
2020-09-09 16,31.9,0.0,16.7,10.0,27.1,38.99,2.0
2020-09-09 17,31.0,0.0,16.6,10.0,27.2,43.46,2.0
2020-09-09 18,30.0,0.0,13.0,10.0,27.2,46.02,2.0
2020-09-09 19,28.9,0.0,14.8,10.0,26.7,55.55,2.0
2020-09-09 20,27.0,0.0,13.0,10.0,27.2,65.65,2.0
2020-09-09 21,27.0,0.0,12.9,10.0,27.1,69.92,2.0
2020-09-09 22,26.0,0.0,9.5,10.0,27.0,69.9,2.0
2020-09-09 23,26.0,0.0,5.5,10.0,27.1,69.78,2.0
2020-09-10 00,26.0,0.0,11.2,10.0,27.1,69.78,2.0
2020-09-10 03,26.0,0.0,9.3,10.0,27.1,69.8,2.0
2020-09-10 04,25.0,0.0,7.5,10.0,0.7,74.08,0.0
2020-09-10 05,26.0,0.0,5.4,10.0,27.1,69.82,2.0
2020-09-10 06,25.0,0.0,0.1,10.0,27.1,74.07,2.0
2020-09-10 07,25.0,0.0,0.1,10.0,26.7,78.96,2.0
2020-09-10 08,27.0,0.0,9.3,10.0,27.5,65.72,2.0
2020-09-10 09,29.0,0.0,9.3,10.0,27.4,55.11,2.0
2020-09-10 10,30.0,0.0,7.6,10.0,27.2,52.34,2.0
2020-09-10 11,31.0,0.0,7.6,10.0,27.5,43.41,2.0
2020-09-10 12,31.0,0.0,7.6,10.0,27.2,43.26,2.0
2020-09-10 13,31.9,0.0,9.5,10.0,27.6,38.89,2.0
2020-09-10 14,31.0,0.0,14.7,10.0,27.5,40.81,2.0
2020-09-10 15,24.0,0.0,40.3,7.0,50.4,61.3,2.0
2020-09-10 16,20.1,18.0,0.2,5.1,67.4,83.08,5.0
2020-09-10 17,21.0,0.0,5.5,7.0,67.6,88.38,2.0
2020-09-10 18,22.0,0.0,7.5,10.0,50.4,88.5,2.0
2020-09-10 19,22.0,2.93,9.3,10.0,49.1,83.5,5.0
2020-09-10 20,23.0,0.0,23.8,10.0,50.0,78.35,2.0
2020-09-10 21,22.0,0.0,7.6,10.0,50.1,83.17,2.0
2020-09-10 22,22.0,8.0,14.6,10.0,49.2,83.35,5.0
2020-09-10 23,21.0,0.0,16.4,10.0,50.1,83.08,2.0
2020-09-11 00,21.0,0.0,9.3,10.0,49.8,83.14,2.0
2020-09-11 03,20.0,0.0,11.0,10.0,49.8,83.02,2.0
2020-09-11 04,20.0,0.0,11.0,10.0,49.5,83.1,2.0
2020-09-11 05,21.0,0.0,14.6,10.0,49.8,78.14,2.0
2020-09-11 06,20.0,0.0,16.4,10.0,27.4,77.94,2.0
2020-09-11 07,21.0,0.0,9.3,10.0,27.0,78.41,2.0
2020-09-11 08,23.0,0.0,9.3,10.0,27.5,69.2,2.0
2020-09-11 09,24.0,0.0,9.4,10.0,27.5,61.14,2.0
2020-09-11 10,26.0,0.0,12.9,10.0,27.6,54.55,2.0
2020-09-11 11,25.0,0.0,16.5,10.0,27.6,53.98,2.0
2020-09-11 12,27.0,0.0,9.5,10.0,50.0,48.01,2.0
2020-09-11 13,28.0,0.0,9.5,10.0,50.1,42.74,2.0
2020-09-11 14,25.0,0.0,7.7,10.0,50.0,53.8,2.0
2020-09-11 15,27.0,0.0,9.5,10.0,50.0,51.12,2.0
2020-09-11 16,27.0,0.0,11.2,10.0,49.8,48.22,2.0
2020-09-11 17,27.0,0.0,7.7,10.0,50.0,48.01,2.0
2020-09-11 18,26.0,0.0,12.9,10.0,50.0,47.88,2.0
2020-09-11 19,24.8,0.0,10.8,10.0,85.1,53.65,1.0
2020-09-11 20,24.0,0.0,9.2,10.0,50.0,57.43,2.0
2020-09-11 21,24.0,0.0,5.4,10.0,49.8,61.2,2.0
2020-09-11 22,23.0,0.0,0.1,10.0,26.9,65.4,2.0
2020-09-11 23,23.0,0.0,3.6,10.0,27.4,65.05,2.0
2020-09-12 00,23.0,0.0,7.5,10.0,36.0,65.05,2.0
2020-09-12 03,23.0,0.0,5.4,10.0,49.8,69.22,2.0
2020-09-12 04,22.4,0.2,5.3,10.0,57.1,69.6,5.0
2020-09-12 05,22.0,0.0,7.5,10.0,49.8,73.51,2.0
2020-09-12 06,22.0,0.0,7.4,10.0,49.8,73.53,2.0
2020-09-12 07,22.9,0.0,3.5,10.0,35.5,69.66,2.0
2020-09-12 08,23.0,0.0,11.1,10.0,88.1,69.1,1.0
2020-09-12 09,24.0,0.0,9.4,10.0,88.1,61.05,1.0
2020-09-12 10,25.0,0.0,14.8,10.0,87.5,57.78,1.0
2020-09-12 11,27.0,0.0,20.4,10.0,50.0,48.09,2.0
2020-09-12 12,27.0,0.0,20.4,10.0,50.0,48.23,2.0
2020-09-12 13,27.9,5.8,16.5,10.0,50.2,43.08,5.0
2020-09-12 14,29.0,0.0,14.8,10.0,50.0,40.21,2.0
2020-09-12 15,27.0,0.0,25.7,10.0,88.2,51.17,1.0
2020-09-12 16,26.9,6.0,22.1,10.0,87.6,51.45,4.0
2020-09-12 17,25.3,0.0,17.3,10.0,39.0,70.17,2.0
2020-09-12 18,25.0,0.0,18.2,10.0,49.8,54.16,2.0
2020-09-12 19,24.0,8.0,16.3,10.0,49.5,61.36,5.0
2020-09-12 20,24.0,0.0,12.8,10.0,49.8,65.23,2.0
2020-09-12 21,24.0,0.0,9.3,10.0,49.8,65.27,2.0
2020-09-12 22,23.0,0.2,11.0,10.0,49.5,69.39,5.0
2020-09-12 23,23.0,0.0,7.5,10.0,49.8,69.3,2.0
2020-09-13 00,22.0,0.0,7.5,10.0,88.2,73.56,1.0
2020-09-13 03,22.0,0.0,5.4,10.0,49.8,73.59,2.0
2020-09-13 04,22.0,0.0,7.5,10.0,49.5,73.72,2.0
2020-09-13 05,21.0,0.0,5.4,10.0,49.8,78.18,2.0
2020-09-13 06,21.0,0.0,5.4,10.0,49.8,78.18,2.0
2020-09-13 07,22.0,0.0,12.9,10.0,49.7,73.68,2.0
2020-09-13 08,23.0,0.0,14.7,10.0,67.3,73.68,2.0
2020-09-13 09,24.0,0.0,11.1,10.0,50.0,65.19,2.0
2020-09-13 10,26.0,0.0,13.0,10.0,50.1,58.11,2.0
2020-09-13 11,27.9,0.0,12.9,10.0,50.4,48.56,2.0
2020-09-13 12,25.9,0.0,18.2,10.0,67.7,61.74,2.0
2020-09-13 13,25.0,0.0,18.0,10.0,67.3,65.54,2.0
2020-09-13 14,26.9,0.0,18.2,10.0,50.0,54.69,2.0
2020-09-13 15,26.0,0.0,13.0,10.0,49.8,58.02,2.0
2020-09-13 16,26.0,0.0,14.7,10.0,49.5,58.11,2.0
2020-09-13 17,26.0,0.0,14.6,10.0,49.8,61.68,2.0
2020-09-13 18,22.0,0.0,12.9,6.0,88.2,78.05,1.0
2020-09-13 19,21.1,0.0,7.5,6.0,87.6,83.02,1.0
2020-09-13 20,22.0,0.0,1.9,8.0,49.8,83.14,2.0
2020-09-13 21,23.0,0.0,7.5,8.0,49.8,78.33,2.0
2020-09-13 22,21.0,0.0,20.2,8.0,87.6,83.18,1.0
2020-09-13 23,21.0,0.0,14.7,8.0,88.2,88.35,1.0
2020-09-14 03,21.0,0.0,5.4,10.0,49.8,83.12,2.0
2020-09-14 04,21.0,0.0,3.7,10.0,49.5,83.17,2.0
2020-09-14 05,21.0,0.0,9.3,10.0,49.8,83.08,2.0
2020-09-14 06,21.0,0.0,9.3,10.0,49.8,83.12,2.0
2020-09-14 07,21.0,0.0,9.3,10.0,50.1,83.35,2.0
2020-09-14 08,23.0,0.0,9.4,10.0,50.0,78.38,2.0
2020-09-14 09,24.0,0.0,18.3,10.0,27.6,73.67,2.0
2020-09-14 10,26.0,0.0,20.3,10.0,50.4,69.8,2.0
2020-09-14 11,24.1,0.0,13.1,7.1,50.4,78.24,2.0
2020-09-14 12,22.1,0.0,18.3,7.0,67.7,78.1,2.0
2020-09-14 13,22.0,2.0,3.9,10.0,67.6,83.25,5.0
2020-09-14 14,22.1,0.0,3.7,8.0,67.7,78.07,2.0
2020-09-14 15,23.1,0.0,9.4,10.0,67.7,78.18,2.0
2020-09-14 16,22.1,0.0,7.7,7.0,66.9,82.98,2.0
2020-09-14 17,23.1,0.0,5.6,10.0,67.3,78.16,2.0
2020-09-14 18,23.0,0.0,7.6,10.0,67.3,78.22,2.0
2020-09-14 19,22.0,0.0,5.5,10.0,66.9,83.19,2.0
2020-09-14 20,22.0,0.0,5.4,10.0,67.3,83.18,2.0
2020-09-14 21,22.0,0.0,5.3,10.0,49.8,83.14,2.0
2020-09-14 22,22.0,0.0,5.4,10.0,49.5,83.15,2.0
2020-09-14 23,22.0,0.0,5.3,10.0,36.0,83.08,2.0
2020-09-15 00,21.0,0.0,5.3,10.0,36.0,88.39,2.0
2020-09-15 03,20.0,0.0,3.6,10.0,27.1,93.98,2.0
2020-09-15 04,20.0,0.0,5.4,10.0,27.2,93.99,2.0
2020-09-15 05,20.0,0.0,5.4,10.0,27.4,93.91,2.0
2020-09-15 06,20.0,0.0,3.6,10.0,27.4,94.04,2.0
2020-09-15 07,21.0,0.0,0.3,8.0,28.2,88.72,2.0
2020-09-15 08,23.0,0.0,5.4,8.0,27.5,88.58,2.0
2020-09-15 09,24.0,0.0,7.6,8.0,27.6,83.35,2.0
2020-09-15 10,26.0,0.0,16.6,8.0,49.7,74.07,2.0
2020-09-15 11,28.0,0.0,14.8,8.0,50.0,65.83,2.0
2020-09-15 12,29.0,0.0,18.3,8.0,50.0,51.66,2.0
2020-09-15 13,29.9,0.0,22.1,10.0,50.1,49.17,2.0
2020-09-15 14,29.0,0.0,24.0,10.0,50.0,54.94,2.0
2020-09-15 15,29.0,0.0,22.2,10.0,50.0,51.69,2.0
2020-09-15 16,29.0,0.0,18.2,10.0,49.1,51.9,2.0
2020-09-15 17,28.0,0.0,20.4,10.0,49.6,58.24,2.0
2020-09-15 18,27.0,0.0,20.4,10.0,49.6,58.15,2.0
2020-09-15 19,25.0,0.0,14.6,10.0,48.7,69.84,2.0
2020-09-15 20,25.0,0.0,9.3,10.0,49.6,69.59,2.0
2020-09-15 21,24.0,0.0,14.6,10.0,49.6,73.9,2.0
2020-09-15 22,24.0,0.0,12.8,10.0,48.7,74.19,2.0
2020-09-15 23,24.0,0.0,9.4,10.0,49.8,73.85,2.0
2020-09-16 03,22.0,0.0,7.6,10.0,27.1,83.23,2.0
2020-09-16 04,22.0,0.0,7.7,10.0,27.0,78.41,2.0
2020-09-16 05,21.0,0.0,9.4,10.0,27.4,78.21,2.0
2020-09-16 06,21.0,0.0,9.3,9.9,27.1,78.21,2.0
2020-09-16 07,21.0,0.0,12.8,9.9,27.0,78.23,2.0
2020-09-16 08,23.0,0.0,9.5,9.9,27.1,69.24,2.0
2020-09-16 09,25.0,0.0,5.7,10.0,27.2,61.45,2.0
2020-09-16 10,27.0,0.0,16.7,10.0,27.4,54.64,2.0
2020-09-16 11,28.0,0.0,18.4,10.0,27.5,51.4,2.0
2020-09-16 12,30.0,0.0,22.3,10.0,49.9,45.86,2.0
2020-09-16 13,30.0,0.2,22.2,10.0,49.6,43.29,5.0
2020-09-16 14,31.0,0.0,25.8,10.0,49.9,35.91,2.0
2020-09-16 15,30.0,0.0,25.9,10.0,50.0,37.85,2.0
2020-09-16 16,30.0,0.0,25.9,10.0,50.0,31.42,2.0
2020-09-16 17,28.0,0.0,25.8,10.0,27.5,45.32,2.0
2020-09-16 18,26.0,0.0,22.3,10.0,27.5,57.87,2.0
2020-09-16 19,25.0,0.0,11.3,10.0,26.7,61.6,2.0
2020-09-16 20,25.0,0.0,14.7,10.0,27.2,65.41,2.0
2020-09-16 21,24.0,0.0,11.2,10.0,27.1,69.37,2.0
2020-09-16 22,24.0,0.0,16.4,10.0,26.6,69.77,2.0
2020-09-16 23,23.0,0.0,16.4,10.0,27.1,73.66,2.0
2020-09-17 00,23.0,0.0,12.9,10.0,27.1,73.71,2.0
2020-09-17 03,22.0,0.0,7.5,10.0,27.1,78.29,2.0
2020-09-17 04,22.0,0.0,7.6,10.0,26.6,78.56,2.0
2020-09-17 05,21.0,0.0,9.3,10.0,27.1,83.17,2.0
2020-09-17 06,21.0,0.0,11.1,9.9,27.1,83.17,2.0
2020-09-17 07,21.0,0.0,11.2,10.0,0.7,83.27,0.0
2020-09-17 08,23.0,0.0,9.4,10.0,0.7,73.68,0.0
2020-09-17 09,26.0,0.0,16.6,10.0,0.7,57.84,0.0
2020-09-17 10,27.0,0.0,20.4,10.0,26.6,54.68,2.0
2020-09-17 11,29.0,0.0,18.4,10.0,27.5,48.52,2.0
2020-09-17 12,30.0,0.0,14.8,10.0,49.9,40.46,2.0
2020-09-17 13,30.0,0.0,13.1,10.0,49.0,38.13,2.0
2020-09-17 14,31.0,0.0,13.1,10.0,49.9,33.63,2.0
2020-09-17 15,31.9,0.0,9.6,10.0,49.9,31.82,2.0
2020-09-17 16,31.0,0.0,20.3,10.0,48.7,33.74,2.0
2020-09-17 17,28.0,0.0,18.3,10.0,27.1,45.36,2.0
2020-09-17 18,27.0,0.0,16.5,10.0,27.1,51.29,2.0
2020-09-17 19,26.0,0.0,20.1,10.0,26.6,54.76,2.0
2020-09-17 20,25.0,0.0,5.4,10.0,27.1,61.46,2.0
2020-09-17 21,24.0,0.0,3.6,10.0,27.1,69.42,2.0
2020-09-17 22,23.0,0.0,0.2,10.0,26.6,73.95,2.0
2020-09-17 23,22.0,0.0,1.9,10.0,27.1,78.32,2.0
2020-09-18 00,22.0,0.0,5.4,10.0,27.1,78.35,2.0
2020-09-18 03,20.0,0.0,0.1,10.0,0.7,88.37,0.0
2020-09-18 04,20.9,0.0,0.2,7.0,26.6,83.37,2.0
2020-09-18 05,21.0,0.0,7.5,7.0,27.1,83.17,2.0
2020-09-18 06,20.0,0.0,9.3,7.0,27.1,88.37,2.0
2020-09-18 07,20.9,0.0,3.6,7.0,26.6,83.45,2.0
2020-09-18 08,23.0,0.0,5.3,10.0,0.7,73.7,0.0
2020-09-18 09,26.0,0.0,5.3,10.0,0.7,54.18,0.0
2020-09-18 10,28.0,0.0,5.4,10.0,0.7,42.47,0.0
2020-09-18 11,29.0,0.0,5.4,10.0,0.7,28.86,0.0
2020-09-18 12,31.0,0.0,3.7,10.0,0.7,21.07,0.0
2020-09-18 13,32.0,0.0,9.3,10.0,0.7,18.91,0.0
2020-09-18 14,32.0,0.0,12.9,10.0,0.7,25.92,0.0
2020-09-18 15,31.0,0.0,14.8,10.0,0.7,25.87,0.0
2020-09-18 16,30.0,0.2,14.7,10.0,0.7,29.57,3.0
2020-09-18 17,28.0,0.0,13.0,10.0,0.7,34.86,0.0
2020-09-18 18,26.0,0.0,12.9,10.0,0.7,50.89,0.0
2020-09-18 19,25.0,0.0,12.9,10.0,0.5,61.5,0.0
2020-09-18 20,24.0,0.0,7.5,10.0,0.7,65.16,0.0
2020-09-18 21,23.0,0.0,7.6,10.0,0.7,73.68,0.0
2020-09-18 22,23.0,0.0,2.0,10.0,0.7,73.9,0.0
2020-09-18 23,22.0,0.0,1.8,10.0,0.7,78.21,0.0
2020-09-19 00,21.0,0.0,3.6,10.0,0.7,83.06,0.0
2020-09-19 03,21.0,0.0,3.6,10.0,27.1,83.06,2.0
2020-09-19 04,21.0,0.0,1.8,10.0,26.6,83.4,2.0
2020-09-19 05,19.4,0.0,1.3,10.0,21.4,96.1,0.0
2020-09-19 06,21.0,0.0,3.6,10.0,27.1,88.45,2.0
2020-09-19 07,21.9,0.0,5.4,10.0,26.7,83.42,2.0
2020-09-19 08,25.0,0.0,5.4,10.0,27.2,67.7,2.0
2020-09-19 09,27.0,0.0,7.5,8.0,27.1,57.92,2.0
2020-09-19 10,27.0,0.0,9.3,8.1,27.0,51.24,2.0
2020-09-19 11,29.0,0.0,7.6,8.0,27.1,42.72,2.0
2020-09-19 12,30.0,0.0,5.5,8.0,27.1,37.81,2.0
2020-09-19 13,31.0,0.0,5.5,8.1,26.6,31.63,2.0
2020-09-19 14,32.0,0.0,7.6,8.0,27.1,29.78,2.0
2020-09-19 15,32.0,0.0,9.4,8.0,27.1,29.77,2.0
2020-09-19 16,31.0,0.0,11.2,8.0,26.6,29.75,2.0
2020-09-19 17,29.0,0.0,11.3,8.0,27.2,39.9,2.0
2020-09-19 18,27.0,0.0,9.4,8.0,27.1,51.09,2.0
2020-09-19 19,26.0,0.0,7.6,8.0,26.6,57.98,2.0
2020-09-19 20,25.0,0.0,3.7,8.0,27.1,65.2,2.0
2020-09-19 21,25.9,0.0,7.5,8.0,27.1,57.97,2.0
2020-09-19 22,25.9,0.0,7.6,10.0,26.6,58.46,2.0
2020-09-19 23,24.0,0.0,1.8,10.0,27.1,65.22,2.0
2020-09-20 00,25.0,0.0,7.4,10.0,27.1,54.25,2.0
2020-09-20 03,24.9,0.0,3.5,10.0,27.1,57.82,2.0
2020-09-20 04,23.0,0.0,1.9,8.0,26.6,65.5,2.0
2020-09-20 05,24.0,0.0,5.4,8.0,27.1,69.44,2.0
2020-09-20 06,24.0,0.0,5.4,8.0,27.1,73.85,2.0
2020-09-20 07,24.0,0.0,1.8,10.0,27.1,74.24,2.0
2020-09-20 08,25.0,0.0,0.1,10.0,27.6,73.84,2.0
2020-09-20 09,27.0,0.0,14.8,10.0,27.5,54.67,2.0
2020-09-20 10,29.0,0.0,9.6,10.0,27.1,51.98,2.0
2020-09-20 11,30.0,0.0,14.8,10.0,27.5,43.17,2.0
2020-09-20 12,31.0,0.0,11.3,10.0,27.5,43.46,2.0
2020-09-20 13,32.0,0.0,14.7,10.0,27.0,38.8,2.0
2020-09-20 14,32.0,0.0,14.9,10.0,27.5,43.71,2.0
2020-09-20 15,30.0,0.0,7.7,10.0,36.0,55.25,2.0
2020-09-20 16,29.0,0.0,16.6,10.0,49.4,51.89,2.0
2020-09-20 17,28.0,0.0,18.3,10.0,50.3,58.22,2.0
2020-09-20 18,27.0,0.0,16.5,10.0,49.8,61.77,2.0
2020-09-20 19,27.0,0.0,11.0,10.0,49.0,62.16,2.0
2020-09-20 20,26.0,0.0,11.1,10.0,27.4,61.68,2.0
2020-09-20 21,25.0,0.0,5.4,8.0,49.8,69.59,2.0
2020-09-20 22,24.0,0.87,1.9,8.0,48.8,78.75,5.0
2020-09-20 23,23.0,0.0,3.6,10.0,27.2,83.35,2.0
2020-09-21 00,23.0,0.0,5.4,10.0,36.0,83.41,2.0
2020-09-21 03,23.0,0.0,0.0,8.0,27.4,83.44,2.0
2020-09-21 04,22.0,0.0,0.1,8.0,27.1,88.62,2.0
2020-09-21 05,22.0,0.0,3.5,8.0,27.2,88.53,2.0
2020-09-21 06,22.0,0.0,0.0,8.0,27.4,88.53,2.0
2020-09-21 07,22.9,0.0,0.0,8.0,27.3,88.82,2.0
2020-09-21 08,24.0,0.0,3.6,8.0,67.2,83.46,2.0
2020-09-21 09,25.0,0.0,0.0,10.0,67.2,78.55,2.0
2020-09-21 10,27.0,0.0,3.6,10.0,66.8,65.94,2.0
2020-09-21 11,28.0,0.0,9.4,10.0,67.3,61.79,2.0
2020-09-21 12,28.0,0.0,7.6,10.0,67.3,61.8,2.0
2020-09-21 13,27.0,0.0,2.1,10.0,53.7,58.32,2.0
2020-09-21 14,28.0,0.0,7.7,10.0,53.5,51.46,2.0
2020-09-21 15,28.0,0.0,9.4,10.0,53.5,58.2,2.0
2020-09-21 16,28.0,0.6,5.7,10.0,53.3,55.26,5.0
2020-09-21 17,27.0,0.0,9.4,10.0,53.5,61.75,2.0
2020-09-21 18,26.0,0.0,9.4,10.0,53.5,61.62,2.0
2020-09-21 19,25.0,0.2,7.6,10.0,35.6,69.93,5.0
2020-09-21 20,26.0,0.0,7.5,10.0,36.3,69.7,2.0
2020-09-21 21,26.0,0.0,7.4,10.0,67.2,74.13,2.0
2020-09-21 22,21.1,3.0,23.6,10.0,87.6,73.48,4.0
2020-09-21 23,21.0,0.0,3.6,10.0,88.2,77.98,1.0
2020-09-22 00,21.1,0.0,5.4,10.0,88.2,77.89,1.0
2020-09-22 03,22.0,0.0,7.4,10.0,49.8,78.13,2.0
2020-09-22 04,22.0,0.0,3.5,10.0,49.5,73.64,2.0
2020-09-22 05,22.0,0.0,9.2,10.0,49.8,78.22,2.0
2020-09-22 06,22.0,0.0,7.5,10.0,49.8,78.21,2.0
2020-09-22 07,22.0,2.0,5.3,10.0,49.7,78.35,5.0
2020-09-22 08,23.0,0.0,7.4,10.0,50.0,78.24,2.0
2020-09-22 09,25.0,0.0,5.3,10.0,27.6,69.26,2.0
2020-09-22 10,27.0,0.0,5.4,10.0,27.3,58.11,2.0
2020-09-22 11,27.0,0.0,9.3,8.0,36.1,54.4,2.0
2020-09-22 12,26.0,0.0,5.5,10.0,36.1,65.29,2.0
2020-09-22 13,28.0,0.0,5.7,10.0,50.1,51.64,2.0
2020-09-22 14,28.0,0.0,11.3,10.0,49.9,54.73,2.0
2020-09-22 15,28.0,0.0,11.2,10.0,36.2,54.76,2.0
2020-09-22 16,29.0,0.0,13.0,10.0,28.2,49.01,2.0
2020-09-22 17,27.0,0.0,13.0,10.0,27.5,58.11,2.0
2020-09-22 18,26.0,0.0,11.2,10.0,27.5,65.55,2.0
2020-09-22 19,25.0,0.0,11.1,10.0,36.0,74.0,2.0
2020-09-22 20,25.0,0.0,9.3,10.0,36.2,73.94,2.0
2020-09-22 21,25.0,0.0,11.0,10.0,49.8,73.99,2.0
2020-09-22 22,25.0,0.0,5.3,10.0,49.5,78.7,2.0
2020-09-22 23,25.0,0.0,3.6,10.0,67.2,78.64,2.0
2020-09-23 00,25.0,0.0,3.6,10.0,88.2,78.64,1.0
2020-09-23 03,24.0,0.0,5.4,10.0,1.3,78.55,0.0
2020-09-23 04,24.0,0.0,7.6,10.0,49.5,78.55,2.0
2020-09-23 05,23.0,0.0,3.7,10.0,49.8,83.4,2.0
2020-09-23 06,23.0,0.0,3.6,10.0,49.8,83.4,2.0
2020-09-23 07,23.0,0.2,1.9,10.0,49.6,83.52,5.0
2020-09-23 08,24.0,0.0,1.8,10.0,67.0,83.46,2.0
2020-09-23 09,26.0,0.0,3.6,10.0,49.9,69.73,2.0
2020-09-23 10,27.0,0.0,1.9,10.0,50.1,66.04,2.0
2020-09-23 11,27.0,0.0,1.8,10.0,50.0,65.67,2.0
2020-09-23 12,28.0,0.0,3.7,10.0,50.0,61.96,2.0
2020-09-23 13,28.0,0.0,9.4,10.0,50.1,58.56,2.0
2020-09-23 14,28.0,0.0,9.3,10.0,49.7,58.25,2.0
2020-09-23 15,29.0,0.0,3.7,10.0,49.7,55.0,2.0
2020-09-23 16,28.0,0.0,9.4,10.0,49.7,62.08,2.0
2020-09-23 17,27.0,0.0,7.6,10.0,49.7,65.62,2.0
2020-09-23 18,26.0,0.0,1.9,10.0,49.7,65.46,2.0
2020-09-23 19,25.0,0.2,5.4,10.0,49.5,74.05,5.0
2020-09-23 20,25.0,0.0,5.4,10.0,49.7,73.9,2.0
2020-09-23 21,24.0,0.0,3.5,10.0,49.8,78.41,2.0
2020-09-23 22,24.0,0.0,0.1,10.0,49.5,78.5,2.0
2020-09-23 23,24.0,0.0,3.6,10.0,49.8,83.4,2.0
2020-09-24 00,23.0,0.0,1.8,10.0,49.8,83.29,2.0
2020-09-24 03,22.1,0.0,2.0,10.0,39.0,90.45,2.0
2020-09-24 04,23.0,0.0,9.2,10.0,49.5,83.43,2.0
2020-09-24 05,23.0,0.0,7.5,10.0,49.8,83.29,2.0
2020-09-24 06,22.0,0.0,7.4,10.0,49.6,88.44,2.0
2020-09-24 07,22.9,0.2,7.4,6.0,26.6,83.62,5.0
2020-09-24 08,24.0,0.0,11.0,10.0,27.1,78.31,2.0
2020-09-24 09,26.0,0.0,12.9,10.0,27.1,61.49,2.0
2020-09-24 10,27.9,0.0,9.3,10.0,27.8,48.78,2.0
2020-09-24 11,29.0,0.0,7.5,10.0,27.2,45.49,2.0
2020-09-24 12,31.0,0.0,7.6,10.0,27.2,40.6,2.0
2020-09-24 13,31.0,0.2,7.6,10.0,27.0,40.66,5.0
2020-09-24 14,32.0,0.0,3.7,10.0,27.2,38.3,2.0
2020-09-24 15,33.0,0.0,5.4,10.0,27.2,31.95,2.0
2020-09-24 16,33.9,0.0,5.6,10.0,27.1,26.76,2.0
2020-09-24 17,30.0,0.0,11.1,10.0,1.1,42.84,0.0
2020-09-24 18,27.0,0.0,5.5,10.0,27.0,54.57,2.0
2020-09-24 19,26.0,0.0,3.8,10.0,26.6,61.98,2.0
2020-09-24 20,25.0,0.0,5.4,10.0,27.1,65.3,2.0
2020-09-24 21,25.0,0.0,3.6,10.0,27.1,65.39,2.0
2020-09-24 22,24.0,0.0,1.8,10.0,26.6,74.08,2.0
2020-09-24 23,25.0,0.0,5.4,10.0,27.2,73.75,2.0
2020-09-25 00,24.0,0.0,1.8,10.0,27.1,73.77,2.0
2020-09-25 01,23.0,0.0,3.6,8.0,26.6,78.6,2.0
2020-09-25 03,23.0,0.0,1.8,8.0,27.1,78.31,2.0
2020-09-25 04,23.0,0.2,5.3,8.0,26.6,78.64,5.0
2020-09-25 05,23.0,0.0,9.3,8.0,27.1,78.34,2.0
2020-09-25 06,23.0,0.0,9.3,8.0,27.1,78.34,2.0
2020-09-25 07,22.9,0.2,9.1,8.0,0.7,73.88,3.0
2020-09-25 08,25.0,0.0,12.9,8.0,0.7,61.07,0.0
2020-09-25 09,26.0,0.0,11.2,10.0,27.1,53.96,2.0
2020-09-25 10,29.0,0.0,13.0,10.0,27.0,35.17,2.0
2020-09-25 11,30.0,0.0,12.9,10.0,27.1,33.17,2.0
2020-09-25 12,33.0,0.0,11.1,10.0,27.1,20.03,2.0
2020-09-25 13,33.9,0.0,22.2,10.0,27.2,18.08,2.0
2020-09-25 14,32.0,0.0,29.6,10.0,49.6,24.43,2.0
2020-09-25 15,30.0,0.0,37.1,7.1,66.9,31.19,2.0
2020-09-25 16,30.0,0.0,36.5,7.1,66.1,31.54,2.0
2020-09-25 17,29.0,0.0,31.6,7.1,67.2,42.78,2.0
2020-09-25 18,27.0,0.0,38.8,8.0,67.4,47.91,2.0
2020-09-25 19,26.0,1.0,26.1,8.0,75.5,44.2,4.0
2020-09-25 20,25.0,0.0,36.9,8.0,49.9,50.73,2.0
2020-09-25 21,24.0,0.0,31.6,8.0,49.8,57.2,2.0
2020-09-25 22,24.0,0.0,31.6,8.0,49.0,44.64,2.0
2020-09-25 23,23.0,0.0,20.6,8.0,49.8,50.08,2.0
